src/restaurantsystem/Main.java:10:	UnnecessaryImport:	UnnecessaryImport: Unused import 'java.nio.file.Files'
src/restaurantsystem/component/labour/UpdateLabour.java:149:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'stringBuilder' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:153:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/labour/UpdateLabour.java:155:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/labour/UpdateLabour.java:157:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/labour/UpdateLabour.java:162:	UnusedFormalParameter:	UnusedFormalParameter: Avoid unused method parameters such as 'evt'.
src/restaurantsystem/component/labour/UpdateLabour.java:164:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'sourceId' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:166:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'id' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:166:	ShortVariable:	ShortVariable: Avoid variables with short names like id
src/restaurantsystem/component/labour/UpdateLabour.java:167:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'name' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:168:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'salary' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:172:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/component/labour/UpdateLabour.java:177:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/component/labour/UpdateLabour.java:180:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'updatedLabour' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:182:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'isUpdated' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:202:	UnusedFormalParameter:	UnusedFormalParameter: Avoid unused method parameters such as 'evt'.
src/restaurantsystem/component/labour/UpdateLabour.java:203:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'lm' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:203:	ShortVariable:	ShortVariable: Avoid variables with short names like lm
src/restaurantsystem/component/labour/UpdateLabour.java:213:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/labour/UpdateLabour.java:214:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/labour/UpdateLabour.java:215:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/labour/UpdateLabour.java:218:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'info' could be declared final
src/restaurantsystem/component/labour/UpdateLabour.java:219:	AvoidLiteralsInIfCondition:	AvoidLiteralsInIfCondition: Avoid using literals in if statements
src/restaurantsystem/component/labour/UpdateLabour.java:225:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/labour/UpdateLabour.java:226:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/labour/UpdateLabour.java:227:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/labour/UpdateLabour.java:228:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/labour/UpdateLabour.java:229:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/labour/UpdateLabour.java:230:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/labour/UpdateLabour.java:231:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/labour/UpdateLabour.java:243:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:243:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:243:	SingularField:	SingularField: Perhaps 'backButton' could be replaced by a local variable.
src/restaurantsystem/component/labour/UpdateLabour.java:244:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:244:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:244:	SingularField:	SingularField: Perhaps 'jLabel1' could be replaced by a local variable.
src/restaurantsystem/component/labour/UpdateLabour.java:245:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:245:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:245:	SingularField:	SingularField: Perhaps 'jLabel2' could be replaced by a local variable.
src/restaurantsystem/component/labour/UpdateLabour.java:246:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:246:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:246:	SingularField:	SingularField: Perhaps 'jLabel3' could be replaced by a local variable.
src/restaurantsystem/component/labour/UpdateLabour.java:247:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:247:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:247:	SingularField:	SingularField: Perhaps 'jLabel4' could be replaced by a local variable.
src/restaurantsystem/component/labour/UpdateLabour.java:248:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:248:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:248:	SingularField:	SingularField: Perhaps 'jScrollPane1' could be replaced by a local variable.
src/restaurantsystem/component/labour/UpdateLabour.java:249:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:249:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:250:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:250:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:250:	LongVariable:	LongVariable: Avoid excessively long variable names like newLabourNameField
src/restaurantsystem/component/labour/UpdateLabour.java:251:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:251:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:251:	LongVariable:	LongVariable: Avoid excessively long variable names like newLabourSalaryField
src/restaurantsystem/component/labour/UpdateLabour.java:252:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:252:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:253:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:253:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:254:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/UpdateLabour.java:254:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/labour/UpdateLabour.java:254:	SingularField:	SingularField: Perhaps 'updateButton' could be replaced by a local variable.
src/restaurantsystem/component/labour/ViewLabour.java:14:	MissingSerialVersionUID:	MissingSerialVersionUID: Classes implementing Serializable should set a serialVersionUID
src/restaurantsystem/component/labour/ViewLabour.java:16:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/labour/ViewLabour.java:16:	NonSerializableClass:	NonSerializableClass: The field 'labourService' of serializable class 'restaurantsystem.component.labour.ViewLabour' is of non-serializable type 'restaurantsystem.service.LabourService'.
src/restaurantsystem/component/labour/ViewLabour.java:21:	CallSuperInConstructor:	CallSuperInConstructor: It is a good practice to call super() in a constructor
src/restaurantsystem/component/labour/ViewLabour.java:22:	ConstructorCallsOverridableMethod:	ConstructorCallsOverridableMethod: This method may call an overridable method during object construction: JFrame.setDefaultCloseOperation(int) (call stack: [ViewLabour.initComponents(), JFrame.setDefaultCloseOperation(int)])
src/restaurantsystem/component/labour/ViewLabour.java:33:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/labour/ViewLabour.java:43:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing.WindowConstants': 'EXIT_ON_CLOSE' is already in scope because it is inherited by an enclosing type
src/restaurantsystem/component/labour/ViewLabour.java:53:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'evt' is not assigned and could be declared final
src/restaurantsystem/component/labour/ViewLabour.java:53:	MissingOverride:	MissingOverride: The method 'actionPerformed(ActionEvent)' is missing an @Override annotation.
